Layer 1
X	Y	Z	Head	
651016.656	3871010.25	336.200012	327.76358	
651320.719	3871010.25	334.220001	324.266022	
651624.75	3871010.25	342.170013	335.015991	
651928.875	3871010.25	330.209991	1.00000002E30	
646152.031	3870631.75	385.320007	1.00000002E30	
646456.063	3870631.75	373.970001	1.00000002E30	
646760.094	3870631.75	362.269989	1.00000002E30	
647064.156	3870631.75	347.209991	340.019012	
647368.188	3870631.75	343.209991	334.072327	
647672.219	3870631.75	340.75	334.980011	
647976.25	3870631.75	338.165009	335.80368	
648280.281	3870631.75	335.37001	336.657166	
648584.344	3870631.75	335.805008	337.655304	
648888.375	3870631.75	337.75	338.753357	
649192.406	3870631.75	339.630005	339.873718	
649496.469	3870631.75	343.660004	340.834625	
649800.5	3870631.75	345.940002	341.42865	
650104.531	3870631.75	346.640015	341.448181	
650408.594	3870631.75	347.459991	340.626465	
650712.625	3870631.75	347.459991	338.764587	
651016.656	3870631.75	343.649994	335.646881	
651320.719	3870631.75	342.48999	331.202362	
651624.75	3870631.75	349.51001	342.019012	
651928.875	3870631.75	355.959991	1.00000002E30	
646152.031	3870253.25	397.549988	1.00000002E30	
646456.063	3870253.25	384.190002	1.00000002E30	
646760.094	3870253.25	356.26001	348.019012	
647064.156	3870253.25	348.769989	337.802734	
647368.188	3870253.25	348.160004	338.80011	
647672.219	3870253.25	345.380005	339.837769	
647976.25	3870253.25	342.244995	341.110748	
648280.281	3870253.25	341.134995	342.641266	
648584.344	3870253.25	342.915009	344.449524	
648888.375	3870253.25	345.600006	346.388885	
649192.406	3870253.25	348.339996	348.292969	
649496.469	3870253.25	354.390015	349.90741	
649800.5	3870253.25	358.109985	350.944305	
650104.531	3870253.25	360.660004	351.192719	
650408.594	3870253.25	360.190002	350.402374	
650712.625	3870253.25	359.98999	348.2901	
651016.656	3870253.25	358.119995	344.766388	
651320.719	3870253.25	350.579987	340.026978	
651624.75	3870253.25	346.029999	333.285309	
651928.875	3870253.25	355.170013	348.015991	
646152.031	3869874.63	407.859985	1.00000002E30	
646456.063	3869874.63	397.089996	1.00000002E30	
646760.094	3869874.63	361.230011	353.019012	
647064.156	3869874.63	353.600006	344.743378	
647368.188	3869874.63	354.809998	345.398163	
647672.219	3869874.63	352.709991	346.596924	
647976.25	3869874.63	350.719986	348.302032	
648280.281	3869874.63	350.604996	350.497772	
648584.344	3869874.63	352.384995	353.042969	
648888.375	3869874.63	354	355.689972	
649192.406	3869874.63	359.279999	358.284424	
649496.469	3869874.63	366.350006	360.44043	
649800.5	3869874.63	372.890015	361.82193	
650104.531	3869874.63	374.950012	362.259766	
650408.594	3869874.63	372.220001	361.450928	
650712.625	3869874.63	369.410004	359.165436	
651016.656	3869874.63	367.059998	355.303986	
651320.719	3869874.63	359.799988	349.768585	
651624.75	3869874.63	352.850006	343.015259	
651928.875	3869874.63	363.660004	354.019012	
646152.031	3869496	412	1.00000002E30	
646456.063	3869496	397.410004	1.00000002E30	
646760.094	3869496	361.690002	353.100403	
647064.156	3869496	360.450012	352.969818	
647368.188	3869496	360.100006	353.55304	
647672.219	3869496	358.070007	354.986664	
647976.25	3869496	359.490005	357.154327	
648280.281	3869496	359.809998	359.945953	
648584.344	3869496	361.854996	363.158783	
648888.375	3869496	364.604996	366.494232	
649192.406	3869496	367.519989	369.588562	
649496.469	3869496	375.01001	372.209839	
649800.5	3869496	381.48999	373.838989	
650104.531	3869496	384.200012	374.394958	
650408.594	3869496	383.959991	373.484955	
650712.625	3869496	377.959991	371.024841	
651016.656	3869496	374.720001	366.895569	
651320.719	3869496	371.170013	361.205231	
651624.75	3869496	362.369995	354.423035	
651928.875	3869496	369.059998	361.015991	
646152.031	3869117.5	407.380005	1.00000002E30	
646456.063	3869117.5	370.220001	359.029999	
646760.094	3869117.5	369.579987	362.854614	
647064.156	3869117.5	367.98999	362.422699	
647368.188	3869117.5	365.980011	363.084259	
647672.219	3869117.5	364.315002	364.834991	
647976.25	3869117.5	364.414993	367.521179	
648280.281	3869117.5	365.815002	370.866333	
648584.344	3869117.5	367.925003	374.670532	
648888.375	3869117.5	372.50499	378.526611	
649192.406	3869117.5	375.799988	382.045532	
649496.469	3869117.5	383.559998	384.923218	
649800.5	3869117.5	389.119995	386.675446	
650104.531	3869117.5	394.480011	387.188171	
650408.594	3869117.5	388.679993	386.123444	
650712.625	3869117.5	385.350006	383.415985	
651016.656	3869117.5	381.480011	379.022827	
651320.719	3869117.5	429.26001	373.110504	
651624.75	3869117.5	370.600006	365.595764	
651928.875	3869117.5	375.730011	367.022003	
646152.031	3868739	397.570007	1.00000002E30	
646456.063	3868739	378.429993	374.559204	
646760.094	3868739	375.679993	372.823029	
647064.156	3868739	373.48999	372.448792	
647368.188	3868739	371.339996	373.406464	
647672.219	3868739	370.330002	375.652435	
647976.25	3868739	369.775009	378.756042	
648280.281	3868739	371.240005	382.731903	
648584.344	3868739	374.514999	387.039032	
648888.375	3868739	379.714996	391.238129	
649192.406	3868739	385.670013	395.038422	
649496.469	3868739	391.029999	397.985718	
649800.5	3868739	396.029999	399.67984	
650104.531	3868739	399.440002	399.97287	
650408.594	3868739	398.140015	398.632355	
650712.625	3868739	395.820007	395.544403	
651016.656	3868739	392.26001	390.843048	
651320.719	3868739	389.5	384.770599	
651624.75	3868739	385.829987	377.55014	
651928.875	3868739	382.839996	374.019012	
646152.031	3868360.5	386.799988	379.014008	
646456.063	3868360.5	383.549988	383.818298	
646760.094	3868360.5	380.399994	382.310822	
647064.156	3868360.5	377.73999	382.44931	
647368.188	3868360.5	375.375	383.979492	
647672.219	3868360.5	374.565002	386.783478	
647976.25	3868360.5	375.785004	390.625122	
648280.281	3868360.5	377.845001	395.07724	
648584.344	3868360.5	382.154999	399.787689	
648888.375	3868360.5	388.894989	404.292389	
649192.406	3868360.5	396.660004	408.094147	
649496.469	3868360.5	403.420013	410.926483	
649800.5	3868360.5	407.089996	412.320923	
650104.531	3868360.5	410.609985	412.195953	
650408.594	3868360.5	411.23999	410.393158	
650712.625	3868360.5	408.179993	406.821198	
651016.656	3868360.5	405.950012	401.740448	
651320.719	3868360.5	401.369995	395.463501	
651624.75	3868360.5	394.619995	388.335693	
651928.875	3868360.5	390.700012	380.027008	
646152.031	3867981.88	391.98999	385.007996	
646456.063	3867981.88	387.709991	391.580383	
646760.094	3867981.88	384.809998	390.91507	
647064.156	3867981.88	381.23999	391.921387	
647368.188	3867981.88	379.304993	394.368958	
647672.219	3867981.88	380.595001	398.078217	
647976.25	3867981.88	382.940002	402.623413	
648280.281	3867981.88	386.600006	407.599487	
648584.344	3867981.88	391.095001	412.595428	
648888.375	3867981.88	398.214996	417.131836	
649192.406	3867981.88	408.170013	420.788574	
649496.469	3867981.88	414.410004	423.222412	
649800.5	3867981.88	419.230011	424.063049	
650104.531	3867981.88	422.75	423.280884	
650408.594	3867981.88	424.309998	420.729187	
650712.625	3867981.88	423	416.52887	
651016.656	3867981.88	421.540009	410.929749	
651320.719	3867981.88	413.540009	404.364655	
651624.75	3867981.88	405.440002	397.323883	
651928.875	3867981.88	398.049988	387.03299	
646152.031	3867603.25	391.670013	388.007996	
646456.063	3867603.25	390.350006	397.780518	
646760.094	3867603.25	388.440002	398.52887	
647064.156	3867603.25	385.039993	400.874573	
647368.188	3867603.25	385.580002	404.538666	
647672.219	3867603.25	387.009995	409.217712	
647976.25	3867603.25	391.119995	414.515533	
648280.281	3867603.25	396.089996	419.904297	
648584.344	3867603.25	400.975006	425.056183	
648888.375	3867603.25	408.335007	429.40802	
649192.406	3867603.25	416.130005	432.60614	
649496.469	3867603.25	423.029999	434.330231	
649800.5	3867603.25	427.179993	434.342682	
650104.531	3867603.25	430.790009	432.562988	
650408.594	3867603.25	432.829987	429.06488	
650712.625	3867603.25	429.390015	423.952301	
651016.656	3867603.25	427.480011	417.676117	
651320.719	3867603.25	421.410004	410.736969	
651624.75	3867603.25	410.570007	403.772919	
651928.875	3867603.25	402.519989	395.027008	
646152.031	3867287	395.350006	392.002991	
646456.063	3867287	392.529999	401.558563	
646760.094	3867287	390.559998	403.866943	
647064.156	3867287	388.490005	407.625946	
647368.188	3867287	388.455002	412.473663	
647672.219	3867287	391.924988	418.049286	
647976.25	3867287	396.285004	423.942627	
648280.281	3867287	401.770004	429.640076	
648584.344	3867287	410.275009	434.751953	
648888.375	3867287	416.729996	438.852997	
649192.406	3867287	423.26001	441.404785	
649496.469	3867287	429.019989	442.28891	
649800.5	3867287	432.850006	441.336853	
650104.531	3867287	436.709991	437.997925	
650408.594	3867287	438.200012	433.976227	
650712.625	3867287	426.929993	428.980835	
651016.656	3867287	421.095001	422.723389	
651320.719	3867287	417.884995	414.587128	
651624.75	3867287	414.420013	406.512726	
651928.875	3867287	406.299988	400.015991	
